time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-07-04T15:00:27.860Z,-6.2304,152.8075,20,6.5,mww,,15,2.124,1.06,us,usc000rqgz,2014-10-04T19:59:55.000Z,"196km S of Taron, Papua New Guinea",earthquake,,1.8,,,reviewed,us,us
2014-06-29T17:15:09.340Z,-14.9831,-175.5096,18,6.7,mww,,45,6.713,1.39,us,usc000rnku,2014-09-26T11:49:49.000Z,"201km SSE of Mata-Utu, Wallis and Futuna",earthquake,,1.8,,,reviewed,us,us
2014-06-29T07:52:55.170Z,-55.4703,-28.3669,8,6.9,mww,,25,4.838,0.76,us,usc000rngj,2014-09-26T11:49:46.000Z,"154km NNW of Visokoi Island, ",earthquake,,1.6,,,reviewed,us,us
2014-06-23T20:53:09.700Z,51.8486,178.7352,109,7.9,mww,,22,0.133,0.71,us,usc000rki5,2015-04-18T21:54:08.699Z,"19km SE of Little Sitkin Island, Alaska",earthquake,,1.8,,,reviewed,us,us
2014-06-23T20:06:20.710Z,-29.9414,-177.6073,26.59,6.7,mwc,,43,0.748,0.76,us,usc000rkhj,2014-09-19T17:23:18.000Z,"79km SSE of Raoul Island, New Zealand",earthquake,,3.3,,,reviewed,us,gcmt
2014-06-23T19:21:45.990Z,-29.9379,-177.5159,10,6.5,mwc,,30,0.778,0.97,us,usc000rkga,2014-09-19T17:23:18.000Z,"83km SSE of Raoul Island, New Zealand",earthquake,,1.7,,,reviewed,us,gcmt
2014-06-23T19:19:15.940Z,-29.9772,-177.7247,20,6.9,mww,,35,0.751,0.99,us,usc000rkg5,2014-09-19T17:23:17.000Z,"80km SSE of Raoul Island, New Zealand",earthquake,,1.8,,,reviewed,us,us
2014-06-14T11:10:59.850Z,-10.1229,91.0921,4,6.5,mww,,23,5.998,0.85,us,usc000rfh2,2014-09-12T15:47:30.000Z,"South Indian Ocean",earthquake,,1.6,,,reviewed,us,us
2014-05-24T09:25:02.440Z,40.2893,25.3889,6.43,6.9,mww,,25,0.402,0.67,us,usb000r2hc,2015-01-28T09:17:17.266Z,"22km SSW of Kamariotissa, Greece",earthquake,,3.2,,,reviewed,us,us
2014-05-13T06:35:24.240Z,7.2096,-82.3045,10,6.5,mww,,33,3.121,1.33,us,usb000qk64,2015-01-28T18:39:52.093Z,"110km SE of Punta de Burica, Panama",earthquake,,1.3,,,reviewed,us,us
2014-05-12T18:38:36.700Z,-49.9403,-114.7995,10.47,6.5,mww,,35,23.164,1.16,us,usb000qjhh,2014-08-06T00:55:34.000Z,"Southern East Pacific Rise",earthquake,,3,,,reviewed,us,us
2014-05-04T09:15:52.880Z,-24.6108,179.0856,527,6.6,mww,,19,5.329,1.05,us,usb000q98a,2014-07-27T21:51:21.000Z,"South of the Fiji Islands",earthquake,,1.9,,,reviewed,us,us
2014-05-01T06:36:35.550Z,-21.4542,170.3546,106,6.6,mww,,10,3.34,0.89,us,usb000q66s,2014-07-27T21:51:15.000Z,"204km WNW of Ile Hunter, New Caledonia",earthquake,,1.7,,,reviewed,us,us
2014-04-24T03:10:10.150Z,49.6388,-127.7316,10,6.5,mww,,,,0.85,us,usb000px6r,2015-01-28T06:13:26.429Z,"120km S of Port Hardy, Canada",earthquake,,1.7,,,reviewed,pgc,us
2014-04-19T13:28:00.810Z,-6.7547,155.0241,43.37,7.5,mww,,16,3.82,1.25,us,usb000pr89,2015-04-18T21:54:18.633Z,"70km SW of Panguna, Papua New Guinea",earthquake,,3.8,,,reviewed,us,us
2014-04-19T01:04:03.820Z,-6.6558,155.0869,29,6.6,mww,,11,3.803,0.94,us,usb000pqwe,2014-07-04T01:33:51.000Z,"57km SW of Panguna, Papua New Guinea",earthquake,,1.7,,,reviewed,us,us
2014-04-18T14:27:24.920Z,17.397,-100.9723,24,7.2,mww,,46,2.25,1.2,us,usb000pq41,2015-12-10T02:12:16.143Z,"33km ESE of Petatlan, Mexico",earthquake,,1.5,,,reviewed,us,us
2014-04-15T03:57:01.370Z,-53.4967,8.722,11.18,6.8,mww,,27,18.877,0.74,us,usb000pkxl,2014-07-01T02:38:10.000Z,"Bouvet Island region",earthquake,,3.1,,,reviewed,us,us
2014-04-13T13:24:59.710Z,-11.1284,162.052,10,6.6,mww,,22,2.666,0.84,us,usc000pish,2014-07-01T02:38:06.000Z,"75km S of Kirakira, Solomon Islands",earthquake,,1.7,,,reviewed,us,us
2014-04-13T12:36:19.230Z,-11.4633,162.0511,39,7.4,mww,,17,2.885,1,us,usc000piqj,2015-08-13T19:29:13.018Z,"112km S of Kirakira, Solomon Islands",earthquake,,1.8,,,reviewed,us,us
2014-04-12T20:14:39.300Z,-11.2701,162.1481,22.56,7.6,mww,,13,2.828,0.71,us,usc000phx5,2015-04-18T21:54:27.398Z,"93km SSE of Kirakira, Solomon Islands",earthquake,,2.8,,,reviewed,us,us
2014-04-11T20:29:12.970Z,11.642,-85.8779,135,6.6,mww,,20,0.761,1.35,us,usc000pgsi,2015-01-29T21:17:58.377Z,"15km N of Belen, Nicaragua",earthquake,,1.7,,,reviewed,us,us
2014-04-11T08:16:45.660Z,-6.7878,154.9502,20,6.5,mww,,16,3.787,1.37,us,usc000pfuy,2014-07-01T02:37:57.000Z,"78km SW of Panguna, Papua New Guinea",earthquake,,1.8,,,reviewed,us,us
2014-04-11T07:07:23.130Z,-6.5858,155.0485,60.53,7.1,mww,,21,3.729,0.88,us,usc000pft9,2014-07-01T02:37:57.000Z,"56km WSW of Panguna, Papua New Guinea",earthquake,,3.9,,,reviewed,us,us
2014-04-03T02:43:13.110Z,-20.5709,-70.4931,22.4,7.7,mww,,44,1.029,0.82,us,usc000p27i,2015-10-25T17:45:15.791Z,"53km SW of Iquique, Chile",earthquake,,3.4,,,reviewed,us,us
2014-04-03T01:58:30.530Z,-20.3113,-70.5756,24.07,6.5,mww,,82,0.828,0.62,us,usc000p26f,2015-11-07T12:06:14.530Z,"46km WSW of Iquique, Chile",earthquake,,2.7,,,reviewed,us,us
2014-04-01T23:57:58.790Z,-19.8927,-70.9455,28.42,6.9,mww,,119,0.828,0.93,us,usc000nzwm,2014-05-29T23:32:14.000Z,"91km WNW of Iquique, Chile",earthquake,,4.2,,,reviewed,us,us
2014-04-01T23:46:47.260Z,-19.6097,-70.7691,25,8.2,mww,,23,0.609,0.66,us,usc000nzvd,2016-01-16T18:23:46.381Z,"94km NW of Iquique, Chile",earthquake,,1.8,,,reviewed,us,us
2014-03-16T21:16:29.600Z,-19.9807,-70.7022,20,6.7,mww,,44,1.008,0.83,us,usc000ndnj,2015-12-04T00:05:48.048Z,"64km WNW of Iquique, Chile",earthquake,,1.2,,,reviewed,us,us
2014-03-10T05:18:13.400Z,40.8287,-125.1338,16.6,6.8,Mw,,230.4,0.65577016,0.15,nc,nc72182046,2016-09-07T13:17:24.322Z,"78km WNW of Ferndale, California",earthquake,0.6,1.9,,5,reviewed,nc,nc
2014-03-02T20:11:23.430Z,27.4312,127.3674,119,6.5,mww,,17,1.001,0.97,us,usb000mzmn,2015-01-28T17:53:45.068Z,"111km NNW of Nago, Japan",earthquake,,1.8,,,reviewed,us,us
2014-02-18T09:27:13.120Z,14.6682,-58.9272,14.83,6.5,mww,,30,1.635,0.94,us,usc000mskt,2015-07-16T15:38:38.299Z,"172km NNE of Bathsheba, Barbados",earthquake,,2.6,,,reviewed,us,us
2014-02-12T09:19:49.060Z,35.9053,82.5864,10,6.9,mww,,18,7.496,0.83,us,usc000mnvj,2015-01-30T23:03:45.902Z,"272km ESE of Hotan, China",earthquake,,1.7,,,reviewed,us,us
2014-02-07T08:40:13.550Z,-15.0691,167.3721,122,6.5,mww,,20,0.409,1.15,us,usc000mjye,2014-04-22T18:30:08.000Z,"34km E of Port-Olry, Vanuatu",earthquake,,1.8,,,reviewed,us,us
2014-02-02T09:26:37.820Z,-32.9076,-177.8806,44.26,6.5,mww,,22,3.651,1.28,us,usc000mfm0,2014-04-08T01:43:24.000Z,"189km SSE of L'Esperance Rock, New Zealand",earthquake,,3.6,,,reviewed,us,us
2014-01-01T16:03:29.000Z,-13.8633,167.249,187,6.5,mww,,14,3.997,0.76,us,usc000lvb5,2014-03-07T00:25:55.000Z,"32km W of Sola, Vanuatu",earthquake,,1.7,,,reviewed,us,us
2013-11-25T06:27:33.300Z,-53.9451,-55.0033,11.78,7,mww,,31,2.935,1.08,us,usb000l5zn,2014-02-11T02:25:27.101Z,"Falkland Islands region",earthquake,,2.4,,,reviewed,us,us
2013-11-23T07:48:32.130Z,-17.1171,-176.5449,371,6.5,mww,,22,5.194,0.83,us,usb000l51g,2015-01-31T00:08:51.011Z,"Fiji region",earthquake,,1.8,,,reviewed,us,us
2013-11-17T09:04:55.530Z,-60.2738,-46.4011,10,7.7,mww,,23,8.05,1.33,us,usb000l0gq,2015-04-18T21:54:44.943Z,"Scotia Sea",earthquake,,1.7,,,reviewed,us,us
2013-11-16T03:34:31.230Z,-60.2627,-47.0621,9.97,6.9,mww,,17,8.284,0.84,us,usb000kznc,2014-01-31T21:32:02.803Z,"Scotia Sea",earthquake,,1.9,,,reviewed,us,us
2013-10-31T23:03:59.720Z,-30.2921,-71.5215,27,6.6,mww,,31,0.636,1.28,us,usb000kqnc,2015-01-28T14:14:11.715Z,"41km SSW of Coquimbo, Chile",earthquake,,1.7,,,reviewed,us,us
2013-10-25T17:10:19.710Z,37.1557,144.6611,35,7.1,mww,,10,3.968,1.01,us,usc000kn4n,2016-10-31T12:01:22.381Z,"Off the east coast of Honshu, Japan",earthquake,,1.8,,,reviewed,us,us
2013-10-24T19:25:10.930Z,-58.153,-12.7964,22.87,6.7,mww,,53,13.711,0.99,us,usc000kmfw,2014-01-03T00:40:15.133Z,"East of the South Sandwich Islands",earthquake,,2.3,,,reviewed,us,us
2013-10-19T17:54:54.700Z,26.0913,-110.3209,9.45,6.6,mww,,44,1.98,1.1,us,usb000khbc,2015-01-29T01:46:26.874Z,"99km SW of Etchoropo, Mexico",earthquake,,3,,,reviewed,us,us
2013-10-16T10:30:58.550Z,-6.4456,154.931,35,6.8,mww,,9,5.79,0.94,us,usb000kemb,2013-12-31T00:02:21.905Z,"62km WSW of Panguna, Papua New Guinea",earthquake,,1.8,,,reviewed,us,us
2013-10-15T00:12:32.050Z,9.8796,124.1167,19.04,7.1,mww,,12,3.144,1.3,us,usb000kdb4,2016-04-01T22:07:35.994Z,"4km SE of Sagbayan, Philippines",earthquake,,2.9,,,reviewed,us,us
2013-10-12T13:11:53.350Z,35.5142,23.2523,40,6.6,mww,,40,1.984,1.21,us,usb000kbn7,2015-01-28T23:34:19.486Z,"31km W of Platanos, Greece",earthquake,,1.9,,,reviewed,us,us
2013-10-01T03:38:21.710Z,53.1995,152.7864,573,6.7,mww,,11,2.958,1.2,us,usb000k3c1,2013-12-19T02:59:34.067Z,"Sea of Okhotsk",earthquake,,1.8,,,reviewed,us,us
2013-09-30T05:55:55.220Z,-30.9255,-178.3234,41.54,6.5,mww,,21,1.709,0.82,us,usb000k2h2,2013-12-13T09:09:25.018Z,"78km NE of L'Esperance Rock, New Zealand",earthquake,,3.1,,,reviewed,us,us
2013-09-28T07:34:06.450Z,27.1825,65.5052,12,6.8,mww,,17,7.359,0.91,us,usb000k1gb,2015-01-30T01:30:56.239Z,"85km NNE of Awaran, Pakistan",earthquake,,1.7,,,reviewed,us,us
2013-09-25T16:42:43.170Z,-15.8385,-74.5112,40,7.1,mww,,17,4.446,0.9,us,usb000jzma,2016-01-28T03:35:40.138Z,"46km SSE of Acari, Peru",earthquake,,1.8,,,reviewed,us,us
2013-09-24T11:29:47.970Z,26.951,65.5009,15,7.7,mww,,17,7.241,0.93,us,usb000jyiv,2015-04-18T20:22:31.226Z,"61km NNE of Awaran, Pakistan",earthquake,,1.6,,,reviewed,us,us
2013-09-04T02:32:30.600Z,51.5573,-174.7671,20,6.5,mww,,24,0.735,1.07,us,usb000jgju,2013-11-15T03:20:23.000Z,"81km SSW of Atka, Alaska",earthquake,,1.7,,,reviewed,us,us
2013-09-04T00:18:23.370Z,29.9377,138.8325,402,6.5,mww,,26,3.276,1.02,us,usb000jgfc,2016-10-31T12:20:46.055Z,"Izu Islands, Japan region",earthquake,,1.8,,,reviewed,us,us
2013-09-01T11:52:29.930Z,-7.44,128.2209,112,6.5,mww,,11,3.097,1.12,us,usb000jelf,2015-01-28T20:20:19.407Z,"Kepulauan Barat Daya, Indonesia",earthquake,,1.7,,,reviewed,us,us
2013-08-30T16:25:02.300Z,51.537,-175.2297,29,7,mww,,53,0.624,0.89,us,usb000jdt7,2015-01-30T10:11:15.812Z,"101km SW of Atka, Alaska",earthquake,,1.8,,,reviewed,us,us
2013-08-16T02:31:05.750Z,-41.734,174.152,8.2,6.5,mww,,,,1.19,us,usb000j4iz,2015-01-28T23:10:31.203Z,"29km SE of Blenheim, New Zealand",earthquake,,2.8,,,reviewed,us_wel,us
2013-08-13T15:43:15.200Z,5.7732,-78.1999,12,6.7,mww,,22,3.741,0.84,us,usb000j275,2015-01-28T20:39:38.650Z,"101km WSW of Mutis, Colombia",earthquake,,1.7,,,reviewed,us,us
2013-07-21T05:09:31.450Z,-41.704,174.337,17,6.5,mww,229,20,,0.85,us,usb000iivv,2015-01-28T21:15:05.225Z,"46km ESE of Blenheim, New Zealand",earthquake,,,,,reviewed,us,us
2013-07-15T14:03:39.880Z,-60.857,-25.07,11,7.3,mww,398,43,,0.88,us,usb000ief9,2014-11-07T01:51:16.409Z,"218km SSE of Bristol Island, South Sandwich Islands",earthquake,,,,,reviewed,us,us
2013-07-07T20:30:06.850Z,-6.029,149.706,56,6.6,mww,139,14,,1.22,us,usb000i8ey,2015-01-30T12:12:29.988Z,"29km NE of Kandrian, Papua New Guinea",earthquake,,,,,reviewed,us,us
2013-07-07T18:35:30.740Z,-3.917,153.927,385.5,7.3,mww,117,24,,0.88,us,usb000i89z,2014-11-07T01:51:14.130Z,"115km ENE of Taron, Papua New Guinea",earthquake,,4,,,reviewed,us,us
2013-06-24T22:04:13.480Z,10.701,-42.594,10,6.6,mww,111,16,,0.81,us,usc000hzfk,2014-11-07T01:51:07.245Z,"Northern Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
2013-06-15T17:34:27.810Z,11.763,-86.926,30,6.5,mww,698,27,,1.22,us,usc000hrnr,2015-01-28T22:28:48.971Z,"46km W of Masachapa, Nicaragua",earthquake,,,,,reviewed,us,us
2013-06-13T16:47:23.320Z,-10.004,107.236,9,6.7,mww,515,24,,0.84,us,usc000hpsd,2015-01-29T03:10:12.682Z,"177km ENE of Flying Fish Cove, Christmas Island",earthquake,,2.7,,,reviewed,us,us
2013-05-24T14:56:31.460Z,52.235,151.444,624,6.7,mwb,217,25.2,,0.95,us,usb000h543,2014-11-07T01:50:53.982Z,"Sea of Okhotsk",earthquake,,,,,reviewed,us,us
2013-05-24T05:44:48.980Z,54.892,153.221,598.1,8.3,mww,385,10,,1.02,us,usb000h4jh,2015-04-18T21:55:02.320Z,"Sea of Okhotsk",earthquake,,4.1,,,reviewed,us,us
2013-05-23T17:19:04.750Z,-23.009,-177.232,173.7,7.4,mww,626,16,,0.85,us,usb000h3k3,2014-11-07T01:50:53.372Z,"282km SW of Vaini, Tonga",earthquake,,3.2,,,reviewed,us,us
2013-05-14T00:32:25.890Z,18.728,145.288,602.2,6.8,mww,131,18,,1.14,us,usc000gw27,2014-11-07T01:50:48.107Z,"40km W of Agrihan, Northern Mariana Islands",earthquake,,4.2,,,reviewed,us,us
2013-04-23T23:14:40.630Z,-3.898,152.127,10,6.5,mww,264,16.6,,0.82,us,usb000gen8,2014-11-07T01:50:38.058Z,"31km N of Rabaul, Papua New Guinea",earthquake,,,,,reviewed,us,us
2013-04-20T00:02:47.540Z,30.308,102.888,14,6.6,mww,548,12.6,,1.08,us,usb000gcdd,2015-01-28T17:42:39.449Z,"56km WSW of Linqiong, China",earthquake,,,,,reviewed,us,us
2013-04-19T03:05:52.650Z,46.221,150.788,110,7.2,mww,770,10.1,,0.86,us,usb000gbf8,2015-01-30T02:10:37.781Z,"251km ENE of Kuril'sk, Russia",earthquake,,,,,reviewed,us,us
2013-04-16T22:55:26.680Z,-3.214,142.542,13,6.6,mww,445,11,,1.06,us,usb000g8my,2015-01-30T23:00:57.029Z,"23km ESE of Aitape, Papua New Guinea",earthquake,,,,,reviewed,us,us
2013-04-16T10:44:20.180Z,28.033,61.996,80,7.7,mww,506,26.6,,1.09,us,usb000g7x7,2015-04-18T20:24:16.718Z,"83km E of Khash, Iran",earthquake,,,,,reviewed,us,us
2013-04-14T01:32:22.640Z,-6.475,154.607,31,6.6,mww,491,11.5,,0.64,us,usb000g6lc,2014-11-07T01:50:33.775Z,"98km W of Panguna, Papua New Guinea",earthquake,,,,,reviewed,us,us
2013-04-06T04:42:35.860Z,-3.517,138.476,66,7,mww,640,11.4,,0.81,us,usb000g13s,2015-01-31T03:43:21.989Z,"240km E of Enarotali, Indonesia",earthquake,,,,,reviewed,us,us
2013-03-10T22:51:50.800Z,-6.598,148.174,28,6.5,mww,317,14.2,,1.26,us,usb000fij4,2015-06-30T16:59:04.060Z,"32km E of Finschhafen, Papua New Guinea",earthquake,,,,,reviewed,us,us
2013-03-01T13:20:49.930Z,50.958,157.408,29,6.5,mww,480,20.7,,0.87,us,usc000feww,2015-06-30T16:59:04.059Z,"89km SE of Ozernovskiy, Russia",earthquake,,,,,reviewed,us,us
2013-02-28T14:05:50.250Z,50.954,157.283,41,6.9,mww,531,20.7,,0.94,us,usc000febi,2015-06-30T16:59:04.057Z,"84km SE of Ozernovskiy, Russia",earthquake,,,,,reviewed,us,us
2013-02-14T13:13:53.130Z,67.631,142.508,11,6.6,mww,697,15.3,,1.15,us,usc000f76f,2015-06-30T16:59:04.050Z,"135km WSW of Druzhina, Russia",earthquake,,,,,reviewed,us,us
2013-02-09T21:02:22.790Z,-10.994,165.741,18,6.6,mww,421,16.6,,0.98,us,usc000f4n5,2015-06-30T16:59:04.048Z,"25km S of Lata, Solomon Islands",earthquake,,,,,reviewed,us,us
2013-02-09T14:16:07.880Z,1.135,-77.393,145,6.9,mww,562,23.7,,0.91,us,usc000f4ij,2015-06-30T16:59:04.047Z,"2km N of Yacuanquer, Colombia",earthquake,,,,,reviewed,us,us
2013-02-08T15:26:38.470Z,-10.928,166.018,21,7.1,mww,334,16.5,,0.92,us,usc000f40j,2015-08-13T19:16:06.289Z,"31km SE of Lata, Solomon Islands",earthquake,,,,,reviewed,us,us
2013-02-08T11:12:11.510Z,-10.838,165.969,12,6.8,mww,400,17.5,,1.14,us,usc000f3x8,2015-06-30T16:59:04.045Z,"21km SSE of Lata, Solomon Islands",earthquake,,,,,reviewed,us,us
2013-02-07T18:59:16.270Z,-10.997,165.655,11,6.7,mww,387,26.5,,1.03,us,usc000f3fx,2015-06-30T16:59:04.044Z,"36km SSW of Lata, Solomon Islands",earthquake,,,,,reviewed,us,us
2013-02-06T01:54:14.610Z,-10.499,165.588,8.8,7,mww,445,17.5,,1.22,us,usc000f1ts,2014-11-07T01:50:01.289Z,"27km NNW of Lata, Solomon Islands",earthquake,,5.5,,,reviewed,us,us
2013-02-06T01:23:19.760Z,-11.183,164.882,10,7.1,mww,550,18.4,,1.19,us,usc000f1se,2014-11-07T01:50:01.073Z,"114km WSW of Lata, Solomon Islands",earthquake,,,,,reviewed,us,us
2013-02-06T01:12:25.830Z,-10.799,165.114,24,8,mww,460,20.9,,1.29,us,usc000f1s0,2015-08-11T16:43:58.344Z,"76km W of Lata, Solomon Islands",earthquake,,,,,reviewed,us,us
2013-02-02T14:17:35.130Z,42.77,143.092,107,6.9,mww,686,28,,0.86,us,usc000f03a,2015-06-30T16:59:04.038Z,"19km SSW of Obihiro, Japan",earthquake,,,,,reviewed,us,us
2013-01-30T20:15:43.340Z,-28.094,-70.653,45,6.8,mww,596,19.3,,1.07,us,usc000eyp3,2015-06-30T16:59:04.036Z,"56km NNE of Vallenar, Chile",earthquake,,,,,reviewed,us,us
2013-01-05T08:58:19.330Z,55.393,-134.652,10,7.5,mww,659,28.5,,1.26,us,usp000jxum,2015-06-30T16:59:04.031Z,"Southeastern Alaska",earthquake,,,,,reviewed,us,us
2012-12-21T22:28:08.570Z,-14.344,167.286,200.7,6.7,mww,521,13.7,,0.81,us,usp000jx85,2014-11-07T01:49:38.383Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2012-12-10T16:53:08.770Z,-6.533,129.825,155,7.1,mww,517,8.7,,0.95,us,usp000jwt8,2015-06-30T16:59:04.026Z,"Banda Sea",earthquake,,,,,reviewed,us,us
2012-12-07T08:18:23.130Z,37.89,143.949,31,7.3,mww,918,14.8,,0.91,us,usp000jwjn,2015-06-30T16:59:04.024Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2012-11-16T18:12:39.910Z,49.28,155.425,29,6.5,mww,793,11.1,,0.81,us,usp000jvpf,2015-06-30T16:59:04.021Z,"Kuril Islands",earthquake,,,,,reviewed,us,us
2012-11-11T22:14:59.240Z,14.129,-92.164,20,6.5,mww,598,57.3,,1.08,us,usp000jvdf,2015-06-30T16:59:04.016Z,"offshore Guatemala",earthquake,,,,,reviewed,us,us
2012-11-11T01:12:38.870Z,23.005,95.885,13.7,6.8,mww,391,13.7,,1.05,us,usp000jvbq,2015-06-30T16:59:04.016Z,"Myanmar",earthquake,,3.7,,,reviewed,us,us
2012-11-07T16:35:46.930Z,13.988,-91.895,24,7.4,mww,751,25.5,,1.27,us,usp000jv5f,2015-06-30T16:59:04.013Z,"offshore Guatemala",earthquake,,,,,reviewed,us,us
2012-10-28T03:04:08.820Z,52.788,-132.101,14,7.8,mww,807,42.7,,0.99,us,usp000juhz,2015-08-11T15:55:57.649Z,"Haida Gwaii, Canada",earthquake,,,,,reviewed,us,us
2012-10-24T00:45:32.990Z,10.086,-85.298,17,6.5,mww,691,34.4,,0.85,us,usp000jucg,2015-06-30T16:59:04.009Z,"Costa Rica",earthquake,,,,,reviewed,us,us
2012-10-12T00:31:28.270Z,-4.892,134.03,13,6.6,mww,291,17.7,,0.98,us,usp000jtvw,2015-06-30T16:59:04.005Z,"near the south coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
2012-10-09T12:32:09.770Z,-60.326,153.699,10,6.6,mww,131,64.7,,1.22,us,usp000jtsk,2014-11-07T01:49:04.143Z,"west of Macquarie Island",earthquake,,,,,reviewed,us,us
2012-09-30T16:31:35.970Z,1.929,-76.362,170,7.3,mww,934,15.5,,0.87,us,usp000jta1,2015-06-30T16:59:04.000Z,"Colombia",earthquake,,,,,reviewed,us,us
2012-09-05T14:42:07.800Z,10.085,-85.315,35,7.6,mww,703,34.3,,1.2,us,usp000jrsw,2015-06-30T16:59:03.996Z,"Costa Rica",earthquake,,,,,reviewed,us,us
2012-08-31T12:47:33.380Z,10.811,126.638,28,7.6,mww,682,10.2,,1.02,us,usp000jr83,2015-06-30T16:59:03.993Z,"Philippine Islands region",earthquake,,,,,reviewed,us,us
2012-08-30T13:43:25.170Z,71.441,-10.605,14,6.8,mww,622,40,,1.11,us,usp000jr55,2015-06-30T16:59:03.993Z,"Jan Mayen Island region",earthquake,,,,,reviewed,us,us
2012-08-27T04:37:19.430Z,12.139,-88.59,28,7.3,mww,417,37,,1.3,us,usp000jqvm,2015-06-30T16:59:03.992Z,"off the coast of El Salvador",earthquake,,,,,reviewed,us,us
2012-08-26T15:05:37.080Z,2.19,126.837,91.1,6.6,mww,497,14.6,,0.87,us,usp000jqrz,2015-06-30T16:59:03.991Z,"Molucca Sea",earthquake,,3.5,,,reviewed,us,us
2012-08-14T02:59:38.460Z,49.8,145.064,583.2,7.7,mww,862,13.8,,0.83,us,usp000jq9h,2016-03-15T21:51:16.743Z,"Sea of Okhotsk",earthquake,,2.6,,,reviewed,us,us
2012-07-28T20:03:56.800Z,-4.651,153.173,41,6.5,mww,576,11.7,,0.97,us,usp000jpjk,2015-06-30T16:59:03.984Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-07-26T05:33:33.020Z,-17.592,66.391,20,6.7,mww,114,71.9,,1.24,us,usp000jpfh,2015-06-30T16:59:03.983Z,"Mauritius - Reunion region",earthquake,,,,,reviewed,us,us
2012-05-28T05:07:23.450Z,-28.043,-63.094,586.9,6.7,mww,548,21.3,,0.82,us,usp000jm15,2015-02-12T16:21:23.000Z,"Santiago Del Estero, Argentina",earthquake,,,,,reviewed,us,us
2012-04-28T10:08:08.090Z,-18.685,-174.705,134.7,6.6,mww,529,15.7,,1,us,usp000jjqf,2015-06-30T16:59:03.962Z,"Tonga",earthquake,,,,,reviewed,us,us
2012-04-21T01:16:52.740Z,-1.617,134.276,16,6.7,mww,370,15.4,,1.12,us,usp000jjaq,2015-06-30T16:59:03.959Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
2012-04-17T07:13:49.000Z,-5.462,147.117,198,6.8,mww,597,12.6,,0.95,us,usp000jj41,2015-06-30T16:59:03.958Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-04-17T03:50:15.610Z,-32.625,-71.365,29,6.7,mww,518,26.9,,0.96,us,usp000jj3u,2015-06-30T16:59:03.957Z,"Valparaiso, Chile",earthquake,,,,,reviewed,us,us
2012-04-12T07:15:48.500Z,28.696,-113.104,13,7,mww,474,95.9,,1.18,us,usp000jhr6,2015-06-30T16:59:03.952Z,"Baja California, Mexico",earthquake,,,,,reviewed,us,us
2012-04-11T22:55:10.250Z,18.229,-102.689,20,6.5,mwb,599,54.1,,0.98,us,usp000jhpj,2015-06-30T16:59:03.951Z,"Michoacan, Mexico",earthquake,,,,,reviewed,us,us
2012-04-11T10:43:10.850Z,0.802,92.463,25.1,8.2,mwc,341,14.9,,0.9,us,usp000jhjb,2016-03-03T16:54:50.905Z,"off the west coast of northern Sumatra",earthquake,,7.3,,,reviewed,us,us
2012-04-11T08:38:36.720Z,2.327,93.063,20,8.6,mw,499,16.6,,1.33,official,official20120411083836720_20,2016-11-07T22:50:53.585Z,"off the west coast of northern Sumatra",earthquake,,,,,reviewed,us,official
2012-03-25T22:37:06.000Z,-35.2,-72.217,40.7,7.1,mww,553,15.2,,,us,usp000jgsw,2015-06-30T16:59:03.948Z,"Maule, Chile",earthquake,,,,,reviewed,guc,us
2012-03-21T22:15:06.130Z,-6.242,145.955,118,6.6,mww,640,10.1,,0.97,us,usp000jgm3,2015-06-30T16:59:03.947Z,"New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-03-20T18:02:47.440Z,16.493,-98.231,20,7.4,mww,672,37.9,,0.98,us,usp000jghj,2015-06-30T16:59:03.946Z,"Oaxaca, Mexico",earthquake,,,,,reviewed,us,us
2012-03-14T09:08:35.140Z,40.887,144.944,12,6.9,mww,552,18.8,,0.88,us,usp000jg7e,2015-06-30T16:59:03.944Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2012-03-09T07:09:50.950Z,-19.125,169.613,16,6.7,mww,488,14.2,,0.86,us,usp000jfzj,2015-06-30T16:59:03.943Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2012-03-03T12:19:55.090Z,-22.141,170.34,14,6.6,mww,418,13.1,,1,us,usp000jfqx,2015-06-30T16:59:03.940Z,"southeast of the Loyalty Islands",earthquake,,,,,reviewed,us,us
2012-02-26T06:17:19.760Z,51.708,95.991,12,6.7,mww,596,13.4,,0.92,us,usp000jfdj,2015-06-30T16:59:03.940Z,"southwestern Siberia, Russia",earthquake,,,,,reviewed,us,us
